Row,Column,Region_Name,SIG_ENG_NM,Ratio
46,44,Gyeong-Buk,Gumi-si,0.173186124504479
46,44,Gyeong-Buk,Gunwi-gun,0.0124847425208345
46,44,Gyeong-Buk,Uiseong-gun,0.8143291329746863
46,45,Gyeong-Buk,Gunwi-gun,0.1250770526321888
46,45,Gyeong-Buk,Uiseong-gun,0.8749229473678112
46,46,Gyeong-Buk,Uiseong-gun,1.0
46,47,Gyeong-Buk,Uiseong-gun,1.0
46,48,Gyeong-Buk,Uiseong-gun,1.0
46,49,Gyeong-Buk,Andong-si,0.5104350333525617
46,49,Gyeong-Buk,Uiseong-gun,0.298124453779884
46,49,Gyeong-Buk,Cheongsong-gun,0.1914405128675541
46,50,Gyeong-Buk,Andong-si,0.0241476499358418
46,50,Gyeong-Buk,Cheongsong-gun,0.9758523500641582
46,51,Gyeong-Buk,Cheongsong-gun,1.0
46,52,Gyeong-Buk,Pohang-si,0.1782033466902607
46,52,Gyeong-Buk,Cheongsong-gun,0.7156437515915688
46,52,Gyeong-Buk,Yeongdeok-gun,0.1061497582431309
46,53,Gyeong-Buk,Pohang-si,0.1876077198358448
46,53,Gyeong-Buk,Yeongdeok-gun,0.8123910616800609
46,54,Gyeong-Buk,Yeongdeok-gun,1.0
47,23,Chung-Nam,Taean-gun,1.0
47,24,Chung-Nam,Taean-gun,1.0
47,25,Chung-Nam,Boryeong-si,0.253577804888217
47,25,Chung-Nam,Taean-gun,0.746422195111783
47,26,Chung-Nam,Boryeong-si,0.9986997064377908
47,26,Chung-Nam,Hongseong-gun,0.0013002935622091
47,27,Chung-Nam,Boryeong-si,0.5972569795717356
47,27,Chung-Nam,Cheongyang-gun,0.1290653211184047
47,27,Chung-Nam,Hongseong-gun,0.2736739428410347
47,28,Chung-Nam,Cheongyang-gun,0.9305554020897616
47,28,Chung-Nam,Hongseong-gun,0.0694437975866963
47,29,Chung-Nam,Gongju-si,0.0322131277262762
47,29,Chung-Nam,Cheongyang-gun,0.9677852694699474
47,30,Chung-Nam,Gongju-si,0.365113611993407
47,30,Chung-Nam,Cheongyang-gun,0.6348829235211095
47,31,Chung-Nam,Gongju-si,0.9615963840889048
47,31,Chung-Nam,Cheongyang-gun,0.0384014230960283
47,32,Sejong,Sejong-si,0.1082380959795197
47,32,Chung-Nam,Gongju-si,0.8917619040204803
47,33,Daejeon,Yuseong-gu,0.0708052484641968
47,33,Sejong,Sejong-si,0.8284752617488295
47,33,Chung-Nam,Gongju-si,0.1006547245503945
47,34,Daejeon,Yuseong-gu,0.5805760992692266
47,34,Daejeon,Daedeok-gu,0.0948316708913379
47,34,Sejong,Sejong-si,0.2462472922785177
47,34,Chungbuk,Cheongju-si,0.0695056739089951
47,35,Daejeon,"Dong-gu, Daejeon",0.128677912077456
47,35,Daejeon,Daedeok-gu,0.4111435644346884
47,35,Chungbuk,Cheongju-si,0.2731585753931917
47,35,Chungbuk,Cheongju-si,0.1754147837281044
47,35,Chungbuk,Boeun-gun,0.0116049506803951
47,36,Daejeon,"Dong-gu, Daejeon",0.0539825605842016
47,36,Chungbuk,Cheongju-si,0.1435541190241039
47,36,Chungbuk,Boeun-gun,0.7345716287182378
47,36,Chungbuk,Okcheon-gun,0.0678914522876837
47,37,Chungbuk,Boeun-gun,0.6739747051390425
47,37,Chungbuk,Okcheon-gun,0.3260252948609577
47,38,Chungbuk,Boeun-gun,1.0
47,39,Gyeong-Buk,Sangju-si,0.5684494535749562
47,39,Chungbuk,Boeun-gun,0.4315505464250437
47,40,Gyeong-Buk,Sangju-si,1.0
47,41,Gyeong-Buk,Sangju-si,1.0
47,42,Gyeong-Buk,Sangju-si,1.0
47,43,Gyeong-Buk,Sangju-si,0.7802319269131814
47,43,Gyeong-Buk,Uiseong-gun,0.1908903980447211
47,43,Gyeong-Buk,Yecheon-gun,0.0288776750420974
47,44,Gyeong-Buk,Uiseong-gun,1.0
47,45,Gyeong-Buk,Uiseong-gun,1.0
47,46,Gyeong-Buk,Andong-si,0.3408883586862436
47,46,Gyeong-Buk,Uiseong-gun,0.6591116413137564
47,47,Gyeong-Buk,Andong-si,0.1145821548170697
47,47,Gyeong-Buk,Uiseong-gun,0.8854178451829302
47,48,Gyeong-Buk,Andong-si,0.144195350162487
47,48,Gyeong-Buk,Uiseong-gun,0.8558046498375129
47,49,Gyeong-Buk,Andong-si,0.973372543957134
47,49,Gyeong-Buk,Uiseong-gun,0.0266274560428661
47,50,Gyeong-Buk,Andong-si,0.1526726635961888
47,50,Gyeong-Buk,Cheongsong-gun,0.8473273364038112
47,51,Gyeong-Buk,Cheongsong-gun,1.0
47,52,Gyeong-Buk,Cheongsong-gun,0.4295255288659464
47,52,Gyeong-Buk,Yeongdeok-gun,0.5704744711340536
47,53,Gyeong-Buk,Yeongdeok-gun,1.0
47,54,Gyeong-Buk,Yeongdeok-gun,1.0
48,22,Chung-Nam,Taean-gun,1.0
48,23,Chung-Nam,Taean-gun,1.0
48,24,Chung-Nam,Taean-gun,1.0
48,25,Chung-Nam,Boryeong-si,0.1862410317630213
48,25,Chung-Nam,Hongseong-gun,0.7612759425698842
48,25,Chung-Nam,Taean-gun,0.0524830256670943
48,26,Chung-Nam,Boryeong-si,0.2132911433880478
48,26,Chung-Nam,Hongseong-gun,0.7867073019866884
48,27,Chung-Nam,Hongseong-gun,1.0
48,28,Chung-Nam,Cheongyang-gun,0.2071535332289431
48,28,Chung-Nam,Hongseong-gun,0.4733243234452894
48,28,Chung-Nam,Yesan-gun,0.3195212660779632
48,29,Chung-Nam,Gongju-si,0.1394192051103576
48,29,Chung-Nam,Cheongyang-gun,0.6383726778420797
48,29,Chung-Nam,Yesan-gun,0.2222021814017535
48,30,Chung-Nam,Gongju-si,0.997753818397884
48,30,Chung-Nam,Yesan-gun,0.002246181602116
48,31,Chung-Nam,Gongju-si,1.0
48,32,Sejong,Sejong-si,0.3440208761031323
48,32,Chung-Nam,Gongju-si,0.6559791238968676
48,33,Sejong,Sejong-si,1.0
48,34,Daejeon,Yuseong-gu,0.0362576880358077
48,34,Sejong,Sejong-si,0.6788136368145175
48,34,Chungbuk,Cheongju-si,0.2599990746915923
48,34,Chungbuk,Cheongju-si,0.0249184788169072
48,35,Chungbuk,Cheongju-si,0.6277978148273434
48,35,Chungbuk,Cheongju-si,0.3722021851726564
48,36,Chungbuk,Cheongju-si,0.5491036296590212
48,36,Chungbuk,Boeun-gun,0.4508961966586527
48,37,Chungbuk,Boeun-gun,1.0
48,38,Chungbuk,Boeun-gun,1.0
48,39,Gyeong-Buk,Sangju-si,0.4728672256248362
48,39,Gyeong-Buk,Mungyeong-si,0.0079250882215657
48,39,Chungbuk,Boeun-gun,0.519207686153598
48,40,Gyeong-Buk,Sangju-si,0.7313387820142534
48,40,Gyeong-Buk,Mungyeong-si,0.2686612179857466
48,41,Gyeong-Buk,Sangju-si,0.979706383221284
48,41,Gyeong-Buk,Mungyeong-si,0.0202936167787159
48,42,Gyeong-Buk,Sangju-si,0.9306316281155628
48,42,Gyeong-Buk,Mungyeong-si,0.0693683718844373
48,43,Gyeong-Buk,Sangju-si,0.1782483811206624
48,43,Gyeong-Buk,Mungyeong-si,0.0415525194806637
48,43,Gyeong-Buk,Uiseong-gun,0.081244107590909
48,43,Gyeong-Buk,Yecheon-gun,0.6989549918077648
48,44,Gyeong-Buk,Andong-si,0.0602124975760084
48,44,Gyeong-Buk,Uiseong-gun,0.5690887835219263
48,44,Gyeong-Buk,Yecheon-gun,0.3706987189020652
48,45,Gyeong-Buk,Andong-si,0.5445992815966582
48,45,Gyeong-Buk,Uiseong-gun,0.4420356333193512
48,45,Gyeong-Buk,Yecheon-gun,0.0133650850839905
48,46,Gyeong-Buk,Andong-si,0.9894560498391742
48,46,Gyeong-Buk,Uiseong-gun,0.0105439501608258
48,47,Gyeong-Buk,Andong-si,0.8598213597869676
48,47,Gyeong-Buk,Uiseong-gun,0.1401786402130324
48,48,Gyeong-Buk,Andong-si,0.9212673277604512
48,48,Gyeong-Buk,Uiseong-gun,0.0787326722395486
48,49,Gyeong-Buk,Andong-si,1.0
48,50,Gyeong-Buk,Andong-si,0.1769317989322829
48,50,Gyeong-Buk,Cheongsong-gun,0.8230682010677172
48,51,Gyeong-Buk,Cheongsong-gun,0.7804928590623899
48,51,Gyeong-Buk,Yeongyang-gun,0.128486373529909
48,51,Gyeong-Buk,Yeongdeok-gun,0.0910186112019617
48,52,Gyeong-Buk,Cheongsong-gun,0.0005955889225482
48,52,Gyeong-Buk,Yeongyang-gun,0.1955250390535843
48,52,Gyeong-Buk,Yeongdeok-gun,0.803877062777361
48,53,Gyeong-Buk,Yeongdeok-gun,1.0
48,54,Gyeong-Buk,Yeongdeok-gun,1.0
49,16,Chung-Nam,Taean-gun,1.0
49,17,Chung-Nam,Taean-gun,1.0
49,18,Chung-Nam,Taean-gun,1.0
49,19,Chung-Nam,Taean-gun,1.0
49,21,Chung-Nam,Taean-gun,1.0
49,22,Chung-Nam,Taean-gun,1.0
49,23,Chung-Nam,Taean-gun,1.0
49,24,Chung-Nam,Seosan-si,0.2432165953372011
49,24,Chung-Nam,Taean-gun,0.7567802649114631
49,25,Chung-Nam,Seosan-si,0.6567117297909075
49,25,Chung-Nam,Hongseong-gun,0.3432882702090924
49,26,Chung-Nam,Seosan-si,0.1737931675390677
49,26,Chung-Nam,Hongseong-gun,0.7710130585567477
49,26,Chung-Nam,Yesan-gun,0.0551937739041846
49,27,Chung-Nam,Hongseong-gun,0.8514558938457774
49,27,Chung-Nam,Yesan-gun,0.1485440285955149
49,28,Chung-Nam,Hongseong-gun,0.5208185248152513
49,28,Chung-Nam,Yesan-gun,0.4791814751847488
49,29,Chung-Nam,Yesan-gun,1.0
49,30,Chung-Nam,Cheonan-si,0.0008655105356601
49,30,Chung-Nam,Gongju-si,0.717295245803906
49,30,Chung-Nam,Asan-si,0.0186817207375015
49,30,Chung-Nam,Yesan-gun,0.2631575229229323
49,31,Chung-Nam,Cheonan-si,0.067655275743949
49,31,Chung-Nam,Gongju-si,0.932344724256051
49,32,Sejong,Sejong-si,0.4868228790487316
49,32,Chung-Nam,Cheonan-si,0.0649968031304824
49,32,Chung-Nam,Gongju-si,0.4481803178207857
49,33,Sejong,Sejong-si,0.7808856394378456
49,33,Chungbuk,Cheongju-si,0.2191143605621544
49,34,Sejong,Sejong-si,0.011596160405644
49,34,Chungbuk,Cheongju-si,0.1234529863157594
49,34,Chungbuk,Cheongju-si,0.8649508532785966
49,35,Chungbuk,Cheongju-si,0.3769374860078504
49,35,Chungbuk,Cheongju-si,0.4493009694613035
49,35,Chungbuk,Cheongju-si,0.1635856206059476
49,35,Chungbuk,Cheongju-si,0.0101759239248983
49,36,Chungbuk,Cheongju-si,0.970969006392894
49,36,Chungbuk,Boeun-gun,0.0290309422727532
49,37,Chungbuk,Cheongju-si,0.5906551831968646
49,37,Chungbuk,Boeun-gun,0.405377685139218
49,37,Chungbuk,Goesan-gun,0.0039651752167801
49,38,Gyeong-Buk,Sangju-si,0.1379949463019638
49,38,Chungbuk,Cheongju-si,0.1372786522970089
49,38,Chungbuk,Boeun-gun,0.3403198326496527
49,38,Chungbuk,Goesan-gun,0.3844053180358578
49,39,Gyeong-Buk,Sangju-si,0.6944438166391836
49,39,Gyeong-Buk,Mungyeong-si,0.0781922847678709
49,39,Chungbuk,Boeun-gun,0.0280961552773098
49,39,Chungbuk,Goesan-gun,0.1992677433156356
49,40,Gyeong-Buk,Mungyeong-si,1.0
49,41,Gyeong-Buk,Sangju-si,0.51737015447778
49,41,Gyeong-Buk,Mungyeong-si,0.48262984552222
49,42,Gyeong-Buk,Sangju-si,0.2908741417577922
49,42,Gyeong-Buk,Mungyeong-si,0.7091258582422078
49,43,Gyeong-Buk,Mungyeong-si,0.3578803711194023
49,43,Gyeong-Buk,Yecheon-gun,0.6421196288805977
49,44,Gyeong-Buk,Yecheon-gun,1.0
49,45,Gyeong-Buk,Andong-si,0.5655393614462372
49,45,Gyeong-Buk,Yecheon-gun,0.4344606385537627
49,46,Gyeong-Buk,Andong-si,1.0
49,47,Gyeong-Buk,Andong-si,1.0
49,48,Gyeong-Buk,Andong-si,1.0
49,49,Gyeong-Buk,Andong-si,1.0
49,50,Gyeong-Buk,Andong-si,0.2151854447015925
49,50,Gyeong-Buk,Cheongsong-gun,0.4556453892289418
49,50,Gyeong-Buk,Yeongyang-gun,0.3291638789259445
49,51,Gyeong-Buk,Cheongsong-gun,0.0809059561768065
49,51,Gyeong-Buk,Yeongyang-gun,0.9190926553755476
49,52,Gyeong-Buk,Yeongyang-gun,0.5881331226732499
49,52,Gyeong-Buk,Yeongdeok-gun,0.4118666670313457
49,53,Gyeong-Buk,Yeongdeok-gun,1.0
49,54,Gyeong-Buk,Yeongdeok-gun,1.0
50,18,Chung-Nam,Taean-gun,1.0
50,19,Chung-Nam,Taean-gun,1.0
50,20,Chung-Nam,Taean-gun,1.0
50,21,Chung-Nam,Taean-gun,1.0
50,22,Chung-Nam,Taean-gun,1.0
50,23,Chung-Nam,Taean-gun,1.0
50,24,Chung-Nam,Seosan-si,0.4796530840613943
50,24,Chung-Nam,Taean-gun,0.5203413594815786
50,25,Chung-Nam,Seosan-si,1.0
50,26,Chung-Nam,Seosan-si,0.9722750699229414
50,26,Chung-Nam,Hongseong-gun,0.0049353337958731
50,26,Chung-Nam,Yesan-gun,0.0227895962811853
50,27,Chung-Nam,Seosan-si,0.044704815725252
50,27,Chung-Nam,Hongseong-gun,0.0075101107747996
50,27,Chung-Nam,Yesan-gun,0.9477850734999484
50,28,Chung-Nam,Hongseong-gun,0.0500067072148933
50,28,Chung-Nam,Yesan-gun,0.9499932927851068
50,29,Chung-Nam,Asan-si,0.1027163727834844
50,29,Chung-Nam,Yesan-gun,0.8972836269409934
50,30,Chung-Nam,Cheonan-si,0.0030111270022873
50,30,Chung-Nam,Gongju-si,0.03606482214911
50,30,Chung-Nam,Asan-si,0.6866712898516982
50,30,Chung-Nam,Yesan-gun,0.2742527604342729
50,31,Chung-Nam,Cheonan-si,0.6712351464860876
50,31,Chung-Nam,Gongju-si,0.0037593385400042
50,31,Chung-Nam,Asan-si,0.3250055149739081
50,32,Sejong,Sejong-si,0.5941821705174082
50,32,Chung-Nam,Cheonan-si,0.405460803800486
50,32,Chung-Nam,Gongju-si,0.000357024447899
50,33,Sejong,Sejong-si,0.4073567591150074
50,33,Chung-Nam,Cheonan-si,0.4051166502050002
50,33,Chungbuk,Cheongju-si,0.1841333844321373
50,33,Chungbuk,Cheongju-si,0.0033932053819954
50,34,Chung-Nam,Cheonan-si,0.0075697346161781
50,34,Chungbuk,Cheongju-si,0.7425528196967767
50,34,Chungbuk,Cheongju-si,0.2498774454664541
50,35,Chungbuk,Cheongju-si,0.01481941451455
50,35,Chungbuk,Cheongju-si,0.1459507305769056
50,35,Chungbuk,Cheongju-si,0.8392298549085443
50,36,Chungbuk,Cheongju-si,0.4441161534679593
50,36,Chungbuk,Cheongju-si,0.5051870978211631
50,36,Chungbuk,Jeungpyeong-gun,0.0506964841470182
50,37,Chungbuk,Cheongju-si,0.6292201601651901
50,37,Chungbuk,Jeungpyeong-gun,0.0850537708648811
50,37,Chungbuk,Goesan-gun,0.2857225290842207
50,38,Chungbuk,Goesan-gun,1.0
50,39,Gyeong-Buk,Sangju-si,0.0144974914844466
50,39,Gyeong-Buk,Mungyeong-si,0.1600049501164063
50,39,Chungbuk,Goesan-gun,0.825497558399147
50,40,Gyeong-Buk,Mungyeong-si,0.9428844376207152
50,40,Chungbuk,Goesan-gun,0.0571155623792847
50,41,Gyeong-Buk,Mungyeong-si,0.9570301760756834
50,41,Chungbuk,Goesan-gun,0.0429698239243164
50,42,Gyeong-Buk,Mungyeong-si,1.0
50,43,Gyeong-Buk,Mungyeong-si,0.7628596586834838
50,43,Gyeong-Buk,Yecheon-gun,0.2371403413165161
50,44,Gyeong-Buk,Yecheon-gun,1.0
50,45,Gyeong-Buk,Andong-si,0.014309073254596
50,45,Gyeong-Buk,Yecheon-gun,0.985690926745404
50,46,Gyeong-Buk,Andong-si,0.6822799757648531
50,46,Gyeong-Buk,Yeongju-si,0.0102190813789873
50,46,Gyeong-Buk,Yecheon-gun,0.3075009428561595
50,47,Gyeong-Buk,Andong-si,0.9508246786648964
50,47,Gyeong-Buk,Yeongju-si,0.0491753213351035
50,48,Gyeong-Buk,Andong-si,1.0
50,49,Gyeong-Buk,Andong-si,1.0
50,50,Gyeong-Buk,Andong-si,0.2094668089994648
50,50,Gyeong-Buk,Yeongyang-gun,0.790527792735241
50,51,Gyeong-Buk,Yeongyang-gun,1.0
50,52,Gyeong-Buk,Yeongyang-gun,0.6586414208171887
50,52,Gyeong-Buk,Yeongdeok-gun,0.3262910314477206
50,52,Gyeong-Buk,Uljin-gun,0.0150672431980102
50,53,Gyeong-Buk,Yeongdeok-gun,0.7014446607727159
50,53,Gyeong-Buk,Uljin-gun,0.2985553392272841
50,54,Gyeong-Buk,Yeongdeok-gun,0.5333982506034473
50,54,Gyeong-Buk,Uljin-gun,0.4666017493965526
51,22,Chung-Nam,Taean-gun,1.0
51,23,Chung-Nam,Taean-gun,1.0
51,24,Chung-Nam,Seosan-si,0.5264106778003551
51,24,Chung-Nam,Taean-gun,0.473584208968572
51,25,Chung-Nam,Seosan-si,1.0
51,26,Chung-Nam,Seosan-si,0.9940199409473268
51,26,Chung-Nam,Dangjin-si,0.0059798201956831
51,27,Chung-Nam,Seosan-si,0.3352320586712137
51,27,Chung-Nam,Dangjin-si,0.374540004493032
51,27,Chung-Nam,Yesan-gun,0.2902248992424122
51,28,Chung-Nam,Dangjin-si,0.6028596408376684
51,28,Chung-Nam,Yesan-gun,0.3971382110358574
51,29,Chung-Nam,Asan-si,0.6557983617222954
51,29,Chung-Nam,Dangjin-si,0.205378155083184
51,29,Chung-Nam,Yesan-gun,0.1388194463305121
51,30,Chung-Nam,Asan-si,1.0
51,31,Chung-Nam,Cheonan-si,0.0740127548456522
51,31,Chung-Nam,Cheonan-si,0.0721003294735336
51,31,Chung-Nam,Asan-si,0.853886915680814
51,32,Chung-Nam,Cheonan-si,0.9381718253665552
51,32,Chung-Nam,Cheonan-si,0.0611897707476971
51,32,Chung-Nam,Asan-si,0.0006384038857477
51,33,Chung-Nam,Cheonan-si,1.0
51,34,Chung-Nam,Cheonan-si,0.5829619144006326
51,34,Chungbuk,Cheongju-si,0.2154029454266817
51,34,Chungbuk,Jincheon-gun,0.2016351401726857
51,35,Chungbuk,Cheongju-si,0.4070680623573249
51,35,Chungbuk,Jincheon-gun,0.592931937642675
51,36,Chungbuk,Cheongju-si,0.3016954851918761
51,36,Chungbuk,Jeungpyeong-gun,0.5521184659348007
51,36,Chungbuk,Jincheon-gun,0.100876915224764
51,36,Chungbuk,Goesan-gun,0.0453087269253419
51,37,Chungbuk,Jeungpyeong-gun,0.0189127081597975
51,37,Chungbuk,Goesan-gun,0.9810872918402024
51,38,Chungbuk,Goesan-gun,1.0
51,39,Chungbuk,Goesan-gun,1.0
51,40,Gyeong-Buk,Mungyeong-si,0.0633131199356552
51,40,Chungbuk,Chungju-si,4.682862347375492e-05
51,40,Chungbuk,Goesan-gun,0.9364099251086369
51,41,Gyeong-Buk,Mungyeong-si,0.9576375182354098
51,41,Chungbuk,Chungju-si,0.0096080153020497
51,41,Chungbuk,Goesan-gun,0.0327544664625405
51,42,Gyeong-Buk,Mungyeong-si,1.0
51,43,Gyeong-Buk,Mungyeong-si,0.9398647406025924
51,43,Gyeong-Buk,Yecheon-gun,0.0601352593974076
51,44,Gyeong-Buk,Mungyeong-si,0.0668773012539668
51,44,Gyeong-Buk,Yecheon-gun,0.9331226987460332
51,45,Gyeong-Buk,Yeongju-si,0.2760671054392052
51,45,Gyeong-Buk,Yecheon-gun,0.7239328945607947
51,46,Gyeong-Buk,Andong-si,0.0453124246466505
51,46,Gyeong-Buk,Yeongju-si,0.8892541060458078
51,46,Gyeong-Buk,Yecheon-gun,0.0654334693075415
51,47,Gyeong-Buk,Andong-si,0.3124877923675753
51,47,Gyeong-Buk,Yeongju-si,0.6874907901582659
51,47,Gyeong-Buk,Bonghwa-gun,1.5465639319476924e-05
51,48,Gyeong-Buk,Andong-si,0.9998682684268112
51,48,Gyeong-Buk,Bonghwa-gun,0.0001191324946941
51,49,Gyeong-Buk,Andong-si,0.8202134920722846
51,49,Gyeong-Buk,Bonghwa-gun,0.1782367906401924
51,50,Gyeong-Buk,Andong-si,0.1121763159897804
51,50,Gyeong-Buk,Yeongyang-gun,0.8313428410768529
51,50,Gyeong-Buk,Bonghwa-gun,0.0560590713827979
51,51,Gyeong-Buk,Yeongyang-gun,1.0
51,52,Gyeong-Buk,Yeongyang-gun,0.961138103562506
51,52,Gyeong-Buk,Uljin-gun,0.0388618288087267
51,53,Gyeong-Buk,Yeongyang-gun,0.0389076390810305
51,53,Gyeong-Buk,Uljin-gun,0.9610922238151296
51,54,Gyeong-Buk,Uljin-gun,1.0
52,22,Chung-Nam,Taean-gun,1.0
52,23,Chung-Nam,Taean-gun,1.0
52,24,Chung-Nam,Seosan-si,0.6604032463815958
52,24,Chung-Nam,Taean-gun,0.3395967536184042
52,25,Chung-Nam,Seosan-si,0.8937664238158904
52,25,Chung-Nam,Dangjin-si,0.1062335110594504
52,26,Chung-Nam,Seosan-si,0.0978651262644718
52,26,Chung-Nam,Dangjin-si,0.9021335374225694
52,27,Chung-Nam,Dangjin-si,1.0
52,28,Chung-Nam,Dangjin-si,1.0
52,29,Gyeonggi,Pyeongtaek-si,0.0028490547240733
52,29,Chung-Nam,Asan-si,0.6904033916975828
52,29,Chung-Nam,Dangjin-si,0.3067423922854268
52,30,Gyeonggi,Pyeongtaek-si,0.0003245977796526
52,30,Chung-Nam,Asan-si,0.9996754022203476
52,31,Chung-Nam,Cheonan-si,0.2334412494851212
52,31,Chung-Nam,Asan-si,0.7665587505148788
52,32,Chung-Nam,Cheonan-si,0.2016342349992613
52,32,Chung-Nam,Cheonan-si,0.7983657650007386
52,33,Gyeonggi,Anseong-si,0.0092177276514629
52,33,Chung-Nam,Cheonan-si,0.6742023874275453
52,33,Chung-Nam,Cheonan-si,0.1953354468017877
52,33,Chungbuk,Jincheon-gun,0.1212438857168946
52,34,Chung-Nam,Cheonan-si,0.0726031827486144
52,34,Chungbuk,Jincheon-gun,0.9273968172513856
52,35,Chungbuk,Jincheon-gun,1.0
52,36,Chungbuk,Jeungpyeong-gun,0.2566349356064473
52,36,Chungbuk,Jincheon-gun,0.3637956592067231
52,36,Chungbuk,Goesan-gun,0.0129939628242861
52,36,Chungbuk,Eumseong-gun,0.3665726656873458
52,37,Chungbuk,Jeungpyeong-gun,0.0015793585494836
52,37,Chungbuk,Goesan-gun,0.6551866540496811
52,37,Chungbuk,Eumseong-gun,0.3432324117862974
52,38,Chungbuk,Goesan-gun,0.9004368257236107
52,38,Chungbuk,Eumseong-gun,0.0995624802171856
52,39,Chungbuk,Chungju-si,0.034850027136645
52,39,Chungbuk,Goesan-gun,0.9651499728633548
52,40,Chungbuk,Chungju-si,0.7133834067591149
52,40,Chungbuk,Jecheon-si,0.0257260903822856
52,40,Chungbuk,Goesan-gun,0.2608905028585994
52,41,Gyeong-Buk,Mungyeong-si,0.1330366047374921
52,41,Chungbuk,Chungju-si,0.2535045934282408
52,41,Chungbuk,Jecheon-si,0.599937691488767
52,41,Chungbuk,Goesan-gun,0.0135211103455003
52,42,Gyeong-Buk,Mungyeong-si,0.3699421676735812
52,42,Chungbuk,Jecheon-si,0.6037048998659453
52,42,Chungbuk,Danyang-gun,0.0263529324604734
52,43,Gyeong-Buk,Mungyeong-si,0.3877537917817498
52,43,Chungbuk,Danyang-gun,0.6122462082182503
52,44,Gyeong-Buk,Yeongju-si,0.0855076152056344
52,44,Gyeong-Buk,Mungyeong-si,0.0050576246383362
52,44,Gyeong-Buk,Yecheon-gun,0.2618163675043784
52,44,Chungbuk,Danyang-gun,0.6476183926516509
52,45,Gyeong-Buk,Yeongju-si,0.9269442756801004
52,45,Gyeong-Buk,Yecheon-gun,0.0730557243198997
52,46,Gyeong-Buk,Yeongju-si,0.930795728160404
52,46,Gyeong-Buk,Bonghwa-gun,0.0687423953188448
52,47,Gyeong-Buk,Andong-si,0.0568946336344861
52,47,Gyeong-Buk,Yeongju-si,0.4757748385604371
52,47,Gyeong-Buk,Bonghwa-gun,0.4650530821324471
52,48,Gyeong-Buk,Andong-si,0.2176730139864074
52,48,Gyeong-Buk,Bonghwa-gun,0.7805015270041297
52,49,Gyeong-Buk,Bonghwa-gun,1.0
52,50,Gyeong-Buk,Yeongyang-gun,0.1599092696064613
52,50,Gyeong-Buk,Bonghwa-gun,0.8397059270558
52,51,Gyeong-Buk,Yeongyang-gun,0.8649294030476581
52,51,Gyeong-Buk,Bonghwa-gun,0.1350458100966753
52,52,Gyeong-Buk,Yeongyang-gun,0.9425853693325916
52,52,Gyeong-Buk,Uljin-gun,0.0574136169919901
52,53,Gyeong-Buk,Yeongyang-gun,0.0708030329954207
52,53,Gyeong-Buk,Uljin-gun,0.9291967585049896
52,54,Gyeong-Buk,Uljin-gun,1.0
53,18,Incheon,Ongjin-gun,1.0
53,19,Incheon,Ongjin-gun,1.0
53,22,Chung-Nam,Taean-gun,1.0
53,23,Chung-Nam,Taean-gun,1.0
53,24,Chung-Nam,Seosan-si,0.7925816291987197
53,24,Chung-Nam,Taean-gun,0.2074183708012804
53,25,Chung-Nam,Seosan-si,0.8239716507353061
53,25,Chung-Nam,Dangjin-si,0.1760270221737442
53,26,Chung-Nam,Dangjin-si,1.0
53,27,Chung-Nam,Dangjin-si,1.0
53,28,Gyeonggi,Pyeongtaek-si,0.0017208263394741
53,28,Chung-Nam,Dangjin-si,0.998279173660526
53,29,Gyeonggi,Pyeongtaek-si,0.9874556351098988
53,29,Chung-Nam,Dangjin-si,0.0125443602283205
53,30,Gyeonggi,Pyeongtaek-si,0.7841030923789801
53,30,Chung-Nam,Asan-si,0.2158969076210198
53,31,Gyeonggi,Pyeongtaek-si,0.5235849373986226
53,31,Gyeonggi,Anseong-si,0.0005115570629139
53,31,Chung-Nam,Cheonan-si,0.2358544952484014
53,31,Chung-Nam,Asan-si,0.2400490087440617
53,32,Gyeonggi,Pyeongtaek-si,0.0173882414256535
53,32,Gyeonggi,Anseong-si,0.344316091836564
53,32,Chung-Nam,Cheonan-si,0.6382946064868822
53,33,Gyeonggi,Anseong-si,0.7995270318571318
53,33,Chung-Nam,Cheonan-si,0.0976150598158583
53,33,Chungbuk,Jincheon-gun,0.1028548693022707
53,34,Gyeonggi,Anseong-si,0.2532432166640307
53,34,Chungbuk,Jincheon-gun,0.7467529895513833
53,35,Chungbuk,Jincheon-gun,0.505107062146041
53,35,Chungbuk,Eumseong-gun,0.4948929376136756
53,36,Chungbuk,Jincheon-gun,0.0123524969157761
53,36,Chungbuk,Eumseong-gun,0.987647503084224
53,37,Chungbuk,Chungju-si,0.0997556365062785
53,37,Chungbuk,Eumseong-gun,0.9002439141712012
53,38,Chungbuk,Chungju-si,0.4395726478777483
53,38,Chungbuk,Goesan-gun,0.2858155858452951
53,38,Chungbuk,Eumseong-gun,0.2746106573283559
53,39,Chungbuk,Chungju-si,0.9638485920284552
53,39,Chungbuk,Goesan-gun,0.0361514079715448
53,40,Chungbuk,Chungju-si,0.975691382005192
53,40,Chungbuk,Jecheon-si,0.0243086179948078
53,41,Chungbuk,Chungju-si,0.138015960098262
53,41,Chungbuk,Jecheon-si,0.8619840399017379
53,42,Chungbuk,Jecheon-si,0.8819438962546973
53,42,Chungbuk,Danyang-gun,0.1180561037453027
53,43,Chungbuk,Jecheon-si,0.0059091221804515
53,43,Chungbuk,Danyang-gun,0.9940908778195484
